Gene name	Human gene name	Human homology type	Human gene stable ID	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene
Eef1akmt3	EEF1AKMT3	ortholog_one2one	ENSG00000123427	1	82.7586
Mettl1	METTL1	ortholog_one2one	ENSG00000037897	1	90.2985
Gm9395					
Dcp1a	DCP1A	ortholog_one2one	ENSG00000272886	1	86.3787
Rasa3	RASA3	ortholog_one2one	ENSG00000185989	1	94.8441
Cyp27b1	CYP27B1	ortholog_one2one	ENSG00000111012	1	81.6568
Gm37320					
Mir30b	MIR30B	ortholog_one2one	ENSG00000207582	1	80.2083
Cdh12	CDH12	ortholog_one2one	ENSG00000154162	1	95.8438
Tssk1	TSSK1B	ortholog_one2one	ENSG00000212122	1	84.9315
Tssk2	TSSK2	ortholog_one2one	ENSG00000206203	1	92.1788
Impg2	IMPG2	ortholog_one2one	ENSG00000081148	1	71.1183
Primpol	PRIMPOL	ortholog_one2one	ENSG00000164306	1	75.419
Gm37296					
Marchf9	MARCHF9	ortholog_one2one	ENSG00000139266	1	95.1149
Mir7118					
Gm49182					
Mir30d	MIR30D	ortholog_one2one	ENSG00000199153	1	79.2683
Acot10	ACOT9	ortholog_one2many	ENSG00000123130	0	81.0934
Gm25711					
Gm49414					
Gm25987					
Gm54589					
Gm15599					
Gm7859					
Gm19371					
Gm25101	RNU6-10P	ortholog_one2one	ENSG00000206763	0	97.1963
Gm38234					
Tmem242	TMEM242	ortholog_one2one	ENSG00000215712	1	86.4286
Gm54590					
Gm49187					
Gm54591					
Armc2	ARMC2	ortholog_one2one	ENSG00000118690	1	73.8876
Dennd6b	DENND6B	ortholog_one2one	ENSG00000205593	1	91.2821
Gm27219					
Gm3650					
Ubac2	UBAC2	ortholog_one2one	ENSG00000134882	1	88.9855
Eif3j2	EIF3J	ortholog_one2many	ENSG00000104131	0	94.6768
Fez1	FEZ1	ortholog_one2one	ENSG00000149557	1	95.4082
Gm54727					
Gm54728					
Jakmip2	JAKMIP2	ortholog_one2one	ENSG00000176049	1	99.2683
Ldhal6b	LDHAL6B	ortholog_one2one	ENSG00000171989	1	71.2042
Gm55021					
Gm8363					
Zdhhc14	ZDHHC14	ortholog_one2one	ENSG00000175048	1	94.683
Nup160	NUP160	ortholog_one2one	ENSG00000030066	1	92.7247
Gpr18	GPR18	ortholog_one2one	ENSG00000125245	1	85.8006
Gpr183	GPR183	ortholog_one2one	ENSG00000169508	1	87.9552
Spink1	SPINK1	ortholog_one2one	ENSG00000164266	1	68.75
Timm8a2					
Gm49236					
Tprgl-ps1					
Vmn2r-ps62					
Tkt	TKT	ortholog_one2one	ENSG00000163931	1	94.703
Gm54729					
Gm10231					
Scgb3a2	SCGB3A2	ortholog_one2one	ENSG00000164265	0	48.9209
Gm26595					
Gm26622					
Snx9	SNX9	ortholog_one2one	ENSG00000130340	1	90.7563
2410002F23Rik					
Gm21050					
Ess2	ESS2	ortholog_one2one	ENSG00000100056	1	92.2917
Gm94	C5orf46	ortholog_one2one	ENSG00000178776	1	65.5914
Gm50206					
Gm50207					
Spink5	SPINK5	ortholog_one2one	ENSG00000133710	1	63.9135
Gm8376					
Epb41l3	EPB41L3	ortholog_one2one	ENSG00000082397	1	62.6426
Tdg-ps2					
Foxo3	FOXO3	ortholog_one2one	ENSG00000118689	1	94.7917
4930573C08Rik					
Mir6958					
4930504C09Rik					
Hmgn3	HMGN3	ortholog_one2one	ENSG00000118418	1	86.8687
Gm24232					
Gm23987					
Gm19782					
Dlx5	DLX5	ortholog_one2one	ENSG00000105880	1	96.5398
Cdh18	CDH18	ortholog_one2one	ENSG00000145526	1	96.076
Auh	AUH	ortholog_one2one	ENSG00000148090	1	94.2675
Gm54731					
Or11n2					
Gm15033					
Atxn1l	ATXN1L	ortholog_one2one	ENSG00000224470	1	93.7409
Mir3076					
Tm9sf2	TM9SF2	ortholog_one2one	ENSG00000125304	1	95.7704
Or5bh3					
Gm55081					
Cdk4	CDK4	ortholog_one2one	ENSG00000135446	1	94.7195
Gm54733					
Gm54734					
Gsc2	GSC2	ortholog_one2one	ENSG00000063515	1	71.9626
Gm7803					
Gm14612					
Gm22288					
Or1aa2					
Gm48695					
Ttc7b	TTC7B	ortholog_one2one	ENSG00000165914	1	95.1163
Gm45607					
Gm42733					
Cfap97d2					
Gm14620					
Gm42732					
Etfrf1	ETFRF1	ortholog_one2one	ENSG00000205707	1	90.6977
Stk26	STK26	ortholog_one2one	ENSG00000134602	1	98.0769
Cdc7	CDC7	ortholog_one2one	ENSG00000097046	1	80.4965
Gm7669					
Casp3	CASP3	ortholog_one2one	ENSG00000164305	1	86.6426
Slc25a1	SLC25A1	ortholog_one2one	ENSG00000100075	1	94.2122
Elmod3	ELMOD3	ortholog_one2one	ENSG00000115459	1	80.0525
Spink14	SPINK14	ortholog_one2one	ENSG00000196800	1	66.6667
Gm2639					
Gm13188					
Gm5216					
Gm10862					
Gm18155					
Gm38085					
Hnrnpa1l2-ps2					
Gm37107					
Dcp2	DCP2	ortholog_one2one	ENSG00000172795	1	92.4171
Gm38348					
Frmd7	FRMD7	ortholog_one2one	ENSG00000165694	1	86.4865
Pdrg1	PDRG1	ortholog_one2one	ENSG00000088356	1	91.7293
Gm49430					
Gm19199					
Gm19840					
Vpreb1b	VPREB1	ortholog_one2many	ENSG00000169575	1	73.2394
Gm5217					
Gm24656					
Gm6533					
Gm48915					
Gm23980					
Gm48916					
Gm18582					
Cdc16	CDC16	ortholog_one2one	ENSG00000130177	1	95.4839
Gm48918					
Gm48919					
Gm8408					
Gm36147					
Gm48920					
Dgcr6	DGCR6L	ortholog_one2many	ENSG00000128185	1	77.6824
Dgcr6	DGCR6	ortholog_one2many	ENSG00000183628	1	78.5408
Dgcr6		ortholog_one2many	ENSG00000278817	1	78.5408
Gm48921					
Gm22810					
Tspan31	TSPAN31	ortholog_one2one	ENSG00000135452	1	88.0952
Fam135b	FAM135B	ortholog_one2one	ENSG00000147724	1	81.3257
Gm48382					
Gm48381					
Abhd12b	ABHD12B	ortholog_one2one	ENSG00000131969	1	75.766
Rap2c	RAP2C	ortholog_one2one	ENSG00000123728	1	100
Gm6254					
Gm17082					
Clybl	CLYBL	ortholog_one2one	ENSG00000125246	1	86.0947
Gm2065					
Gm38279					
Lca5	LCA5	ortholog_one2one	ENSG00000135338	1	68.608
Afg1l	AFG1L	ortholog_one2one	ENSG00000135537	1	87.0833
Gm5387					
Mcc	MCC	ortholog_one2one	ENSG00000171444	1	95.015
Mbnl3	MBNL3	ortholog_one2one	ENSG00000076770	1	83.9181
Gm13187					
Gm25464	RNU6-1237P	ortholog_one2many	ENSG00000207508	0	74.7664
Gm36988					
Zic5	ZIC5	ortholog_one2one	ENSG00000139800	1	89.0675
Xkr7	XKR7	ortholog_one2one	ENSG00000260903	1	90.8621
Gm23691	RNU6-117P	ortholog_one2many	ENSG00000202285	0	80.3738
Gm13179					
Zic2	ZIC2	ortholog_one2one	ENSG00000043355	1	98.6768
Mga	MGA	ortholog_one2one	ENSG00000174197	1	82.8402
Gm48383					
Gm10837					
Gm9399					
Dnah11	DNAH11	ortholog_one2one	ENSG00000105877	1	85.049
Gm18143					
Atp6v1g1	ATP6V1G1	ortholog_one2one	ENSG00000136888	1	94.9153
Mtif2	MTIF2	ortholog_one2one	ENSG00000085760	1	81.293
Ebf2	EBF2	ortholog_one2one	ENSG00000221818	1	99.4783
Prodh	PRODH	ortholog_one2many	ENSG00000100033	1	81.803
Prodh		ortholog_one2many	ENSG00000277196	1	81.9699
Hnrnpa1l2-ps					
Gm54593					
Gm22519					
Gm2999					
Gm54813					
Nfil3	NFIL3	ortholog_one2one	ENSG00000165030	1	84.4156
5830426I08Rik					
Gm38341					
Car6	CA6	ortholog_one2one	ENSG00000131686	1	50.7886
Ppp6r2	PPP6R2	ortholog_one2one	ENSG00000100239	1	82.8421
Cenpk	CENPK	ortholog_one2one	ENSG00000123219	1	66.0131
Hdac11	HDAC11	ortholog_one2one	ENSG00000163517	1	92.219
Gm50263					
Gm43425					
Ythdc2	YTHDC2	ortholog_one2one	ENSG00000047188	1	95.9862
Upf3a	UPF3A	ortholog_one2one	ENSG00000169062	1	71.327
Gm15197					
Gm15198					
Rps27a-ps2					
Gm37307					
Gm55092					
Gm28552					
Gm28477					
Cdk17	CDK17	ortholog_one2one	ENSG00000059758	1	98.6616
Dmxl2	DMXL2	ortholog_one2one	ENSG00000104093	1	92.8946
Gm13094					
Tmem268	TMEM268	ortholog_one2one	ENSG00000157693	1	87.4269
Btf3-ps10					
Gm5388					
Gm54746					
Gm14621					
Hs6st2	HS6ST2	ortholog_one2one	ENSG00000171004	1	91.3399
Semp2l2a					
Champ1	CHAMP1	ortholog_one2one	ENSG00000198824	1	76.6833
Gm14581					
Sh3kbp1	SH3KBP1	ortholog_one2one	ENSG00000147010	1	88.2934
Gm54919					
Gm24698	SNORA3A	ortholog_many2many	ENSG00000200983	0	88.4615
Gm24698		ortholog_many2many	ENSG00000251778	0	53.8462
Coprs	COPRS	ortholog_one2one	ENSG00000172301	0	76.8786
Gm11483					
Gm24448					
Tex53					
Tex48					
Irf2	IRF2	ortholog_one2one	ENSG00000168310	1	92.5501
Gm38337					
Trim36	TRIM36	ortholog_one2one	ENSG00000152503	1	90.2606
Gm14573					
Gm44002					
Gimap9					
Gm54603					
Pcca	PCCA	ortholog_one2one	ENSG00000175198	1	89.2265
Gm24234	RNU6-651P	ortholog_one2one	ENSG00000222972	0	71.028
Basp1	BASP1	ortholog_one2one	ENSG00000176788	1	72.1239
4930402H05Rik					
Or5ae2					
Eno1	ENO1	ortholog_one2many	ENSG00000074800	1	94.7005
Kras	KRAS	ortholog_one2one	ENSG00000133703	1	89.9471
Pcsk1	PCSK1	ortholog_one2one	ENSG00000175426	1	92.5631
Med24	MED24	ortholog_one2one	ENSG00000008838	1	94.4276
Col22a1					
Tprgl-ps2					
Or5ae1					
Gm26247	SNORD88C	ortholog_one2one	ENSG00000220988	1	82.4176
Snord88c	SNORD88A	ortholog_one2many	ENSG00000221241	1	86.6667
Or5ae1					
Ociad2	OCIAD2	ortholog_one2one	ENSG00000145247	1	84.4156
1700018A14Rik					
Mir1931					
Snx3	SNX3	ortholog_one2one	ENSG00000112335	1	100
Snord88a	SNORD88B	ortholog_one2many	ENSG00000221381	1	84.4444
Gm18560					
Pggt1b	PGGT1B	ortholog_one2one	ENSG00000164219	1	96.817
Gm23991	SNORD88B	ortholog_one2many	ENSG00000221381	1	72.043
Vmn2r65					
Cpa6	CPA6	ortholog_one2one	ENSG00000165078	1	84.2466
Acp4	ACP4	ortholog_one2one	ENSG00000142513	1	84.9412
Elk3	ELK3	ortholog_one2one	ENSG00000111145	1	91.9315
Rtn4r	RTN4R	ortholog_one2one	ENSG00000040608	1	89.2178
Mir6366					
Gm44164					
Ccdc188	CCDC188	ortholog_one2one	ENSG00000234409	1	60.3211
Ccdc112	CCDC112	ortholog_one2one	ENSG00000164221	1	85.5238
Rps25-ps1					
Gm54835	RN7SKP241	ortholog_one2one	ENSG00000240294	0	50.303
Gm44428					
Gm15707					
Gimap4	GIMAP4	ortholog_one2one	ENSG00000133574	1	60.6707
Gm15517					
Gm47344					
Mir7688					
Zdhhc8	ZDHHC8	ortholog_one2one	ENSG00000099904	1	91.9948
Nr2e1	NR2E1	ortholog_one2one	ENSG00000112333	1	98.961
Gm35960					
Gm18307					
Gm7238					
Vmn2r66					
Tgfbr3	TGFBR3	ortholog_one2one	ENSG00000069702	1	81.5294
Tnfsf8	TNFSF8	ortholog_one2one	ENSG00000106952	1	69.8745
Gm45479					
Gm38005					
Gm15604					
Gm45481					
Gm25253					
Ap1g1	AP1G1	ortholog_one2one	ENSG00000166747	1	98.9091
Rgsl1	RGSL1	ortholog_one2one	ENSG00000121446	1	66.065
4930415P13Rik					
Gm4840					
Gm19095					
Gm54752					
Mospd4					
Gm48234					
Pygl	PYGL	ortholog_one2one	ENSG00000100504	1	94.2353
Gm48235					
Gm54753	RNU6-1287P	ortholog_one2many	ENSG00000199784	0	78.7234
Gm8278					
Fem1c	FEM1C	ortholog_one2one	ENSG00000145780	1	99.5138
Gm3926					
Gm4149					
Mir682					
Gm23012					
Gm18974					
Gm48550					
Ell2	ELL2	ortholog_one2one	ENSG00000118985	1	90.4538
Cdo1	CDO1	ortholog_one2one	ENSG00000129596	1	92
Rpl17-ps4					
Rere	RERE	ortholog_one2one	ENSG00000142599	1	94.5443
Vmn2r-ps64					
Abi3bp	ABI3BP	ortholog_one2one	ENSG00000154175	1	75.0153
Vmn2r-ps65					
Vmn2r-ps66					
Vmn2r-ps67					
Clec11a	CLEC11A	ortholog_one2one	ENSG00000105472	1	83.2317
Atg12	ATG12	ortholog_one2one	ENSG00000145782	1	87.9433
Gm18358					
Vmn2r67					
Gm16308					
Ap3s1	AP3S1	ortholog_one2one	ENSG00000177879	1	100
Agap2	AGAP2	ortholog_one2one	ENSG00000135439	1	95.1096
Gm23217					
Gm24390					
Gm49259					
Kcnk9	KCNK9	ortholog_one2one	ENSG00000169427	1	66.9154
Lmntd1	LMNTD1	ortholog_one2one	ENSG00000152936	1	52.5424
Gm49260					
Ggact	GGACT	ortholog_one2one	ENSG00000134864	1	69.7987
Myo10	MYO10	ortholog_one2one	ENSG00000145555	1	94.4229
Vmn2r-ps68					
Vmn2r68					
Gm43422					
F730035M05Rik					
Gm43423					
Gm8145					
Gm42900					
Gm22557					
Gm20414					
Cwh43	CWH43	ortholog_one2one	ENSG00000109182	1	82.9757
Gm20415					
Vmn2r-ps69					
Gm49602					
Gm15603					
Gm23529					
Gm37133					
Gm48302					
Vmn2r69					
Gm9368					
Gm37645					
Gm23127					
Gm9370					
Gm8288					
Gm38062					
Ferd3l	FERD3L	ortholog_one2one	ENSG00000146618	1	77.9762
Drd1	DRD1	ortholog_one2one	ENSG00000184845	1	91.0314
Gm5522					
A630081D01Rik					
Twist1	TWIST1	ortholog_one2one	ENSG00000122691	1	94.6602
Gm28659					
Gm54912	SNORA66	ortholog_one2many	ENSG00000207523	0	64.8352
Gm29124					
Tmtc4	TMTC4	ortholog_one2one	ENSG00000125247	1	90.6883
Sp4	SP4	ortholog_one2one	ENSG00000105866	1	97.6982
Glrx	GLRX	ortholog_one2one	ENSG00000173221	1	88.785
Gm28066					
A430019L02Rik					
Gm49971					
Gm49972					
Lvrn	LVRN	ortholog_one2one	ENSG00000172901	1	67.4067
Nabp1	NABP1	ortholog_one2one	ENSG00000173559	1	83.8384
Gm23498					
Gimap6	GIMAP6	ortholog_one2one	ENSG00000133561	0	47.8689
Gm45081					
Gm13092					
Gm55126	RNU6-313P	ortholog_one2one	ENSG00000252126	0	71.8182
Gm18779					
Sfxn1	SFXN1	ortholog_one2one	ENSG00000164466	1	94.7205
Gm18354					
Vmn2r-ps75					
Selenos	SELENOS	ortholog_one2one	ENSG00000131871	1	83.1579
Tnc	TNC	ortholog_one2one	ENSG00000041982	1	87.7725
Gm25577					
Gm9267					
Gm18441					
Gm25373					
Gm54737					
Gm28053					
Gm29689					
Gm6171					
Sp8	SP8	ortholog_one2one	ENSG00000164651	1	98.1481
Gm23610					
Gm49973					
Arl14epl	ARL14EPL	ortholog_one2one	ENSG00000268223	1	88.1579
Tuba3b					
Gm18473					
Hrh2	HRH2	ortholog_one2one	ENSG00000113749	1	82.8979
Abcb5	ABCB5	ortholog_one2one	ENSG00000004846	1	78.0876
Gm3744					
Commd10	COMMD10	ortholog_one2one	ENSG00000145781	1	89.1089
Gimap7	GIMAP7	ortholog_one2one	ENSG00000179144	1	61.4334
Gm48615					
Adamts6	ADAMTS6	ortholog_one2one	ENSG00000049192	1	95.9714
Vmn2r-ps76					
Col5a1	COL5A1	ortholog_one2one	ENSG00000130635	1	94.3961
Vmn2r-ps77					
Rassf8	RASSF8	ortholog_one2one	ENSG00000123094	1	91.6468
Chsy1	CHSY1	ortholog_one2one	ENSG00000131873	1	94.5
Gm26827					
Gm23042					
Gm18988					
Gm45080					
Vmn2r73					
Gm43798					
Sh3bgrl2	SH3BGRL2	ortholog_one2one	ENSG00000198478	1	93.4579
Lta4h	LTA4H	ortholog_one2one	ENSG00000111144	1	92.7987
Dcun1d4	DCUN1D4	ortholog_one2one	ENSG00000109184	1	96.5753
Gm18921					
Gimap1	GIMAP1	ortholog_one2one	ENSG00000213203	1	61.6667
Itgb8	ITGB8	ortholog_one2one	ENSG00000105855	1	87.4837
Gm36120					
Pknox2	PKNOX2	ortholog_one2one	ENSG00000165495	1	98.5232
Vmn2r-ps78					
Shank1	SHANK1	ortholog_one2one	ENSG00000161681	1	93.6318
Gimap5	GIMAP5	ortholog_one2many	ENSG00000196329	1	54.2208
Rhod	RHOD	ortholog_one2one	ENSG00000173156	1	82.8571
Gm44226					
4833403J16Rik					
Bhlhe41	BHLHE41	ortholog_one2one	ENSG00000123095	1	85.1219
Rps27a	RPS27A	ortholog_one2one	ENSG00000143947	1	99.359
Gm22791					
Hspe1-rs1	HSPE1	ortholog_one2many	ENSG00000115541	0	94.1176
Gm8468					
Gm54757					
Gm6883					
Ostm1	OSTM1	ortholog_one2one	ENSG00000081087	1	77.2189
Gm50223					
Rps6ka5	RPS6KA5	ortholog_one2one	ENSG00000100784	1	96.6165
Syt12	SYT12	ortholog_one2one	ENSG00000173227	1	95.0119
Gm5236					
Fbxo25	FBXO25	ortholog_one2one	ENSG00000147364	1	86.5753
Gm50224					
Eno1b	ENO1	ortholog_one2many	ENSG00000074800	0	94.7005
Gm43909					
Gimap3	GIMAP5	ortholog_one2many	ENSG00000196329	0	55.4817
Gm5237					
Gm17834					
Gm22059	SNORD124	ortholog_one2one	ENSG00000238793	1	83.6538
Galk1	GALK1	ortholog_one2one	ENSG00000108479	1	88.0102
Fbln2	FBLN2	ortholog_one2one	ENSG00000163520	1	82.6372
Gm5839					
2010003K11Rik	C11orf86	ortholog_one2one	ENSG00000173237	1	66.9355
Gm18993					
Gm50231					
Gm54765					
Dtwd2	DTWD2	ortholog_one2one	ENSG00000169570	1	84.5638
Aldh18a1	ALDH18A1	ortholog_one2one	ENSG00000059573	1	95.4717
Os9	OS9	ortholog_one2one	ENSG00000135506	1	80.6548
Gm37535					
Gm37210					
Gm6198					
Gm5530					
Zfp648	ZNF648	ortholog_one2one	ENSG00000179930	1	70.0952
Enpp6	ENPP6	ortholog_one2one	ENSG00000164303	1	86.1364
Prex2	PREX2	ortholog_one2one	ENSG00000046889	1	93.8048
Rhobtb3	RHOBTB3	ortholog_one2one	ENSG00000164292	1	95.7447
Dmxl1	DMXL1	ortholog_one2one	ENSG00000172869	1	89.6529
Clhc1	CLHC1	ortholog_one2one	ENSG00000162994	1	69.9145
Gm24163					
Gm15528					
Cplx2	CPLX2	ortholog_one2one	ENSG00000145920	1	100
Ccm2l	CCM2L	ortholog_one2one	ENSG00000101331	1	90.6028
Gm42669					
Gm48996					
Gm6311					
Gm2862					
Gm23319					
Lrrc66	LRRC66	ortholog_one2one	ENSG00000188993	0	47.7064
Gm54824					
Retreg1	RETREG1	ortholog_one2one	ENSG00000154153	1	90
Thoc3	THOC3	ortholog_one2one	ENSG00000051596	1	98.8604
Tdrp	TDRP	ortholog_one2one	ENSG00000180190	1	74.7253
Adad1	ADAD1	ortholog_one2one	ENSG00000164113	1	82.8756
Gm2109					
Sgcb	SGCB	ortholog_one2one	ENSG00000163069	1	94.375
Sh2d7	SH2D7	ortholog_one2one	ENSG00000183476	1	65.7205
Gm2830					
Gm12090					
Spata9	SPATA9	ortholog_one2one	ENSG00000145757	1	78.9683
Gm12088					
Gm4178					
Gm12091					
Gm23664					
Gm12093					
Hal	HAL	ortholog_one2one	ENSG00000084110	1	93.7595
H3f3b					
Prpf18	PRPF18	ortholog_one2one	ENSG00000165630	1	99.1228
Gm54935					
Gm3896					
Erich1	ERICH1	ortholog_one2one	ENSG00000104714	0	57.2289
Gm54936					
Gm48717					
Gm54621					
Gm54937					
Nefm					
Cib2	CIB2	ortholog_one2one	ENSG00000136425	1	97.3262
Gm43799					
Gm42863					
Gm44757					
Cyp3a41b	CYP3A7	ortholog_many2many	ENSG00000160870	0	68.6508
Cyp3a41b	CYP3A4	ortholog_many2many	ENSG00000160868	0	71.2302
Cyp3a41b	CYP3A43	ortholog_many2many	ENSG00000021461	0	63.4921
Cyp3a41b	CYP3A5	ortholog_many2many	ENSG00000106258	0	71.627
Vmn2r74					
Cwc27	CWC27	ortholog_one2one	ENSG00000153015	1	90.8316
Gm45520					
Stox2	STOX2	ortholog_one2one	ENSG00000173320	1	95.5724
Elovl4	ELOVL4	ortholog_one2one	ENSG00000118402	1	91.9872
Vmn2r-ps79					
Vmn2r-ps80					
Gm49294					
Vmn2r-ps81					
Nefl	NEFL	ortholog_one2one	ENSG00000277586	1	95.5801
1700008O03Rik	C19orf81	ortholog_one2one	ENSG00000235034	1	79.0816
Gm43381					
Selenok-ps7					
Cyp3a41a	CYP3A7	ortholog_many2many	ENSG00000160870	0	68.6508
Cyp3a41a	CYP3A4	ortholog_many2many	ENSG00000160868	0	71.2302
Cyp3a41a	CYP3A43	ortholog_many2many	ENSG00000021461	0	63.4921
Cyp3a41a	CYP3A5	ortholog_many2many	ENSG00000106258	0	71.627
Gm19216					
Gm22319					
Tmem218	TMEM218	ortholog_one2one	ENSG00000150433	1	80.8696
Vmn2r-ps82					
Gm12582					
Gm12583					
Gm12584					
Il2	IL2	ortholog_one2one	ENSG00000109471	1	56.8047
Prkcd	PRKCD	ortholog_one2one	ENSG00000163932	1	90.6528
Gm44780					
Vmn2r-ps83					
Gm13196					
Gm49703					
Lrrk1	LRRK1	ortholog_one2one	ENSG00000154237	1	88.8779
Gm48586					
Thra	THRA	ortholog_one2one	ENSG00000126351	1	99.2683
Gm48585					
Fnbp4	FNBP4	ortholog_one2one	ENSG00000109920	1	81.8013
Gm2614					
Gm25801					
Gm43626					
Idh3a	IDH3A	ortholog_one2one	ENSG00000166411	1	97.541
Macc1	MACC1	ortholog_one2one	ENSG00000183742	1	76.8508
Cyp3a44	CYP3A7	ortholog_many2many	ENSG00000160870	0	66.8651
Cyp3a44	CYP3A4	ortholog_many2many	ENSG00000160868	0	69.4444
Cyp3a44	CYP3A43	ortholog_many2many	ENSG00000021461	0	62.6984
Cyp3a44	CYP3A5	ortholog_many2many	ENSG00000106258	0	69.8413
Gm54920					
Fbxw7	FBXW7	ortholog_one2one	ENSG00000109670	1	92.3599
Gm18727					
Gm24173					
Gm28686					
Srek1ip1	SREK1IP1	ortholog_one2one	ENSG00000153006	1	90.8497
C030005K06Rik					
Gm37410					
Col4a4	COL4A4	ortholog_one2one	ENSG00000081052	1	78.5375
Col28a1	COL28A1	ortholog_one2one	ENSG00000215018	1	84.9255
Hsd17b4	HSD17B4	ortholog_one2one	ENSG00000133835	1	86.3946
Gm19089					
Cyp3a11	CYP3A7	ortholog_many2many	ENSG00000160870	0	70.0397
Cyp3a11	CYP3A4	ortholog_many2many	ENSG00000160868	0	72.619
Cyp3a11	CYP3A43	ortholog_many2many	ENSG00000021461	0	64.4841
Cyp3a11	CYP3A5	ortholog_many2many	ENSG00000106258	0	72.8175
Gm18032					
Amdhd1	AMDHD1	ortholog_one2one	ENSG00000139344	1	89.2019
Gm9279					
Gm48685					
Gm9280					
Shisal2b	SHISAL2B	ortholog_one2one	ENSG00000145642	1	84.8101
Gm48686					
Gm54747					
Tmem196					
Gm4938					
Simc1	SIMC1	ortholog_one2one	ENSG00000170085	1	52.8065
B4galnt1	B4GALNT1	ortholog_one2one	ENSG00000135454	1	86.8668
Gm11216					
Gm42431					
Gm43624					
Gm23950					
Gm11218					
Gm27236					
Gm11219					
Gm43115					
Pappa	PAPPA	ortholog_one2one	ENSG00000182752	1	91.3793
Glmn	GLMN	ortholog_one2one	ENSG00000174842	1	86.0738
Dglucy	DGLUCY	ortholog_one2one	ENSG00000133943	1	71.5611
Mir7212					
Zfp622	ZNF622	ortholog_one2one	ENSG00000173545	1	82.7731
Gm45537					
Gm22857					
Dlgap2	DLGAP2	ortholog_one2one	ENSG00000198010	1	89.1509
Sspn	SSPN	ortholog_one2one	ENSG00000123096	1	84.7222
Nr1d1	NR1D1	ortholog_one2one	ENSG00000126368	1	95.2846
Gm50439					
Marchf11	MARCHF11	ortholog_one2one	ENSG00000183654	1	81.25
Gm8529					
Gm52973					
Fam170a	FAM170A	ortholog_one2one	ENSG00000164334	1	64.3243
Rgs7bp	RGS7BP	ortholog_one2one	ENSG00000186479	1	94.5525
Rfesd	RFESD	ortholog_one2one	ENSG00000175449	1	86.6242
Fbxl7	FBXL7	ortholog_one2one	ENSG00000183580	1	98.3707
Slc26a10					
Pudp	PUDP	ortholog_one2one	ENSG00000130021	1	69.2308
Gm43931					
Gm15801					
9430068D22Rik					
Gm32914					
Gm49265					
Wnt7a	WNT7A	ortholog_one2one	ENSG00000154764	1	99.4269
Gm3815					
Gm49268					
Tctn3	TCTN3	ortholog_one2one	ENSG00000119977	1	73.2773
Gm49266					
Prr16	PRR16	ortholog_one2one	ENSG00000184838	1	92.7632
Gm6576					
Gm23903					
Gm19111					
Ank	ANKH	ortholog_one2one	ENSG00000154122	1	98.374
Gm25739	RNU6-144P	ortholog_one2one	ENSG00000206678	0	91.5888
Rpl30-ps3					
Gm25785					
Gm4950					
Fcnb	FCN1	ortholog_one2one	ENSG00000085265	1	74.5223
Gm50447					
Gm50448					
Vps53	VPS53	ortholog_one2one	ENSG00000141252	1	96.7548
Gm22259	RNU6-137P	ortholog_one2one	ENSG00000200550	0	87.8505
Ftmt	FTMT	ortholog_one2one	ENSG00000181867	1	77.6371
Gm30437					
Srfbp1	SRFBP1	ortholog_one2one	ENSG00000151304	1	65.3061
Gm4575					
Gm44629					
Chchd4	CHCHD4	ortholog_one2many	ENSG00000163528	1	87.7698
Gm29282					
Gm29441					
Il21	IL21	ortholog_one2one	ENSG00000138684	1	63.0137
Ier5	IER5	ortholog_one2one	ENSG00000162783	1	77.2727
Syt3	SYT3	ortholog_one2one	ENSG00000213023	1	95.9114
Mr1	MR1	ortholog_one2one	ENSG00000153029	1	75.6598
Tiaf2					
B230362B09Rik					
Gm27026					
Ttk	TTK	ortholog_one2one	ENSG00000112742	1	76.1446
Ago2	AGO2	ortholog_one2one	ENSG00000123908	1	99.0698
Tmem43	TMEM43	ortholog_one2one	ENSG00000170876	1	93
Gm12534					
Lox	LOX	ortholog_one2one	ENSG00000113083	1	87.5912
Gm43822					
Gm54773					
Gm4165					
Gm37726					
Gpr150					
Astn2	ASTN2	ortholog_one2one	ENSG00000148219	1	96.3757
Tnni3k	TNNI3K	ortholog_one2one	ENSG00000116783	1	91.0072
Ccdc38	CCDC38	ortholog_one2one	ENSG00000165972	1	63.9313
Serpinb6a	SERPINB6	ortholog_one2many	ENSG00000124570	1	76.1905
Gpc4	GPC4	ortholog_one2one	ENSG00000076716	1	94.614
Csrnp3	CSRNP3	ortholog_one2one	ENSG00000178662	1	93.8462
Otulin	OTULIN	ortholog_one2one	ENSG00000154124	1	90.0568
Gm15016					
Arxes2	SPCS3	ortholog_one2many	ENSG00000129128	0	82.2222
Arxes1	SPCS3	ortholog_one2many	ENSG00000129128	0	82.2222
A830018L16Rik	C8orf34	ortholog_one2one	ENSG00000165084	1	88.7446
Bex2	BEX1	ortholog_many2many	ENSG00000133169	1	72.093
Bex2	BEX2	ortholog_many2many	ENSG00000133134	0	71.3178
Xpc	XPC	ortholog_one2one	ENSG00000154767	1	75.1613
Mir7117					
Sbf1	SBF1	ortholog_one2one	ENSG00000100241	1	94.7702
Zfp474	ZNF474	ortholog_one2one	ENSG00000164185	1	70.317
Gpc3	GPC3	ortholog_one2one	ENSG00000147257	1	94.1278
Gm45124					
Gm44752					
Gm3160					
